"name","price_range","stars","neighborhood","business_id","hours","is_open","address","review_count","longitude","latitude","postal_code","cuisine"
"Little Fin","2","3.5","Downtown Core","x6PA-2j7LpZAYFo2VojmQQ","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 11:0-20:0']","1","4 Temperance Street","128","-79.3791616","43.6510992","M5H 1Y4","British/Irish"
"Rashers","1","4.5","Leslieville","Y8vH_HD8JiUXZWHecrvMPA","['Monday 8:0-19:0', 'Tuesday 8:0-19:0', 'Wednesday 8:0-19:0', 'Thursday 8:0-19:0', 'Friday 8:0-19:0', 'Saturday 8:0-19:0', 'Sunday 8:0-19:0']","1","948 Queen Street E","102","-79.3411326","43.6609221","M4M 1J7","British/Irish"
"Fresco's Fish & Chips","2","4.5","Kensington Market","zfQ855VX3SMA_54oVSN5Cw","['Monday 11:30-21:0', 'Tuesday 11:30-21:0', 'Wednesday 11:30-21:0', 'Thursday 11:30-21:0', 'Friday 11:30-22:0', 'Saturday 12:0-22:0', 'Sunday 12:0-20:0']","1","201 Augusta Avenue","256","-79.4015484","43.6538341","M5T 2L4","British/Irish"
"The Pour House Pub And Kitchen","2","3","The Annex","zyw5DjrRks7a8OhmBsgCQQ","","1","182 Dupont Street","79","-79.4038534","43.6757076","M5R 2E6","British/Irish"
"British Style Fish & Chips","1","4","Upper Beach","0ORDYMDX027EhfsoFOkNcQ","","1","73 Coxwell Avenue","32","-79.3172737","43.6686238","M4L 3B1","British/Irish"
"Dog & Bear Pub","2","3","West Queen West","0W_ICY9MEOIyuZFdChwpnw","['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 8:0-2:0', 'Sunday 8:0-2:0']","1","1100 Queen Street W","57","-79.4227982","43.6435202","M6J 1H9","British/Irish"
"Irish Embassy Pub & Grill","2","3","St. Lawrence","3dG6AB7o5QMVQzga0zotiA","['Monday 11:30-2:0', 'Tuesday 11:30-2:0', 'Wednesday 11:30-2:0', 'Thursday 11:30-2:0', 'Friday 11:30-2:0', 'Saturday 11:0-2:0', 'Sunday 11:0-2:0']","1","49 Yonge St","113","-79.3771535","43.6480491","M5E 1J1","British/Irish"
"Len Duckworth's Fish & Chips","2","4","The Danforth","3tqwUw4XWf-RFEtVROZ2ZQ","['Monday 11:0-20:0', 'Tuesday 11:0-20:0', 'Wednesday 11:0-20:0', 'Thursday 11:0-20:0', 'Friday 11:0-21:0', 'Saturday 11:0-20:0']","1","2638 Danforth Avenue","35","-79.2999797","43.6888245","M4C 1L7","British/Irish"
"The Jersey Giant","2","3","St. Lawrence","35ET2yviSxhkMmQa89rFKA","['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 10:0-2:0', 'Sunday 10:0-2:0']","1","71 Front Street E","44","-79.3729232","43.6483517","M5E 1T9","British/Irish"
"Real Mo-Mo's","2","4","St. Lawrence","4AODBYlS9wIBL1aPFJo1Tg","['Monday 11:0-21:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 9:0-23:0', 'Sunday 9:0-21:0']","1","51 Colborne Street","31","-79.3749376","43.64906873","M5E 1E3","British/Irish"
"Dora Keogh Irish Pub","2","4","Riverdale","8wen3QWfwUx0Pr4IlXaGVg","['Monday 11:30-2:0', 'Tuesday 11:30-2:0', 'Wednesday 11:30-2:0', 'Thursday 11:30-2:0', 'Friday 11:30-2:0', 'Saturday 10:30-2:0', 'Sunday 10:30-2:0']","1","141 Danforth Ave","34","-79.3573581","43.6762447","M4K 1N2","British/Irish"
"Average Joe's CafÌ©","1","4.5","Kensington Market","acvmtF41s5Qa1ZNadUV0Dw","['Monday 9:0-16:0', 'Wednesday 9:0-16:0', 'Thursday 9:0-16:0', 'Friday 9:0-16:0', 'Saturday 9:0-16:0', 'Sunday 10:0-16:0']","1","161 Baldwin Street, Unit 1","94","-79.3997903","43.6547744","M5T 1L9","Breakfast/Brunch/Comfort"
"Braised Restaurant & Bar","2","3.5","Leslieville","aFHhlNjp1nLd-2Ql8cfZkA","['Monday 17:0-23:0', 'Tuesday 17:0-23:0', 'Wednesday 17:0-23:0', 'Thursday 17:0-23:0', 'Friday 17:0-0:0', 'Saturday 17:0-0:0', 'Sunday 17:0-23:0']","1","896 Queen Street E","22","-79.3430586","43.6605789","M4M 1J2","Breakfast/Brunch/Comfort"
"Luna Cafe","2","4","Beaconsfield Village","aJ5Wki-RmbK381OnKvHrnQ","['Monday 8:30-17:0', 'Tuesday 8:30-17:0', 'Wednesday 8:30-17:0', 'Thursday 8:30-17:0', 'Friday 8:30-17:0', 'Saturday 9:0-17:0', 'Sunday 9:0-17:0']","1","181 Dovercourt Rd","59","-79.4232301","43.6461296","M6J 3C6","Breakfast/Brunch/Comfort"
"White Brick Kitchen","2","4","Koreatown","aRqxT28Tdz2aDiZ7Vkyejw","['Tuesday 11:0-21:30', 'Wednesday 11:0-21:30', 'Thursday 11:0-21:30', 'Friday 11:0-21:30', 'Saturday 11:0-21:30', 'Sunday 9:0-16:0']","1","641 Bloor Street W","162","-79.4149612","43.66417617","M6G 1L1","Breakfast/Brunch/Comfort"
"The Bagel Stop Yonge Eglinton Centre","1","4","Yonge and Eglinton","aY26EcqiP-AbcKTn23PqpQ","","1","2300 Yonge St","8","-79.399106","43.7071315","M4P 1E4","Breakfast/Brunch/Comfort"
"Chew Chew's Diner","2","3.5","Cabbagetown","Ado3kudEn4uApQBWFCqWLA","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-15:0']","1","186 Carlton Street","60","-79.3722871","43.6634891","M5A 2K6","Breakfast/Brunch/Comfort"
"Nota Bene","3","3.5","Queen Street West","AercPW1B2YVNK3UsiPDkTg","['Monday 11:30-14:30', 'Monday 17:0-22:0', 'Tuesday 11:30-14:30', 'Tuesday 17:0-22:0', 'Wednesday 11:30-14:30', 'Wednesday 17:0-22:0', 'Thursday 11:30-14:30', 'Friday 11:30-14:30', 'Saturday 17:0-23:0']","1","180 Queen Street W","227","-79.3877423","43.6507431","M5V 3X3","Breakfast/Brunch/Comfort"
"Cafe On the Square","2","3","Downtown Core","AfQjI9Wbu6_Hzy2b3e7JLw","['Monday 6:30-18:30', 'Tuesday 6:30-18:30', 'Wednesday 6:30-18:30', 'Thursday 6:30-18:30', 'Friday 6:30-18:30']","1","100 Queen Street W","9","-79.384058","43.653067","M5H 2N1","Breakfast/Brunch/Comfort"
"Omni Eatery","1","4","Downtown Core","ALmboc20jElFTgOEvE09vQ","['Monday 6:30-17:0', 'Tuesday 6:30-17:0', 'Wednesday 6:30-17:0', 'Thursday 6:30-17:0', 'Friday 6:30-17:0']","1","24 Wellesley Street W, Unit 7","4","-79.385935","43.6648375","M4Y 2X6","Breakfast/Brunch/Comfort"
"Aroma Espresso Bar","2","3","Yonge and St. Clair","Am0Uvt_lOWzp6UKBDAoRNA","","1","2-16 Pleasant Boulevard","5","-79.39358334","43.68725225","M4T 1J8","Breakfast/Brunch/Comfort"
"Graffiti's Bar & Grill","1","4","Kensington Market","A-fl1l8wCu5Kles_TVf5Fg","","1","170 Baldwin Street","15","-79.400578","43.6550025","M5T 1L8","Breakfast/Brunch/Comfort"
"Sunset Grill","1","3","Bloor-West Village","A-ZecZ28mwAmjlN2f5eRmA","['Monday 7:0-16:0', 'Tuesday 7:0-16:0', 'Wednesday 7:0-16:0', 'Thursday 7:0-16:0', 'Friday 7:0-16:0', 'Saturday 7:0-16:0', 'Sunday 7:0-16:0']","1","2200 Bloor St W","35","-79.475582","43.6515524","M6S 1N4","Breakfast/Brunch/Comfort"
"Baddies","2","4","Bloordale Village","bbSb-uviEUNlCw1bitAmQg","['Monday 8:0-16:0', 'Tuesday 8:0-16:0', 'Wednesday 8:0-16:0', 'Thursday 8:0-16:0', 'Friday 8:0-16:0', 'Saturday 8:0-16:0']","1","679 Lansdowne Avenue","14","-79.44266841","43.65880079","M6H 3Y9","Breakfast/Brunch/Comfort"
"The Pie Commission","1","4.5","Trinity Bellwoods","bl0GSLa6DvLXCvhAw5DVUg","['Monday 11:0-20:0', 'Tuesday 11:0-20:0', 'Wednesday 11:0-20:0', 'Thursday 11:0-20:0', 'Friday 11:0-20:0', 'Saturday 11:0-20:0', 'Sunday 12:0-18:0']","1","887 Dundas Street W","41","-79.4117314","43.6510416","M6J 1V9","Breakfast/Brunch/Comfort"
"Cafe Cranberries","1","3.5","The Junction","bLIcSIyyAuLTIBIQKRyQUw","['Monday 8:0-16:0', 'Tuesday 8:0-16:0', 'Wednesday 8:0-16:0', 'Thursday 8:0-16:0', 'Friday 8:0-16:0', 'Saturday 8:0-16:0', 'Sunday 8:0-16:0']","1","390 Pacific Avenue","27","-79.4686334","43.6651845","M6P 2R1","Breakfast/Brunch/Comfort"
"Micro Time Cafe","2","3","Church-Wellesley Village","bNO_c8Gka2Rkwaub3qVAMQ","['Monday 8:0-22:0', 'Tuesday 12:0-22:0', 'Wednesday 12:0-22:0', 'Thursday 12:0-22:0', 'Friday 12:0-22:0', 'Saturday 12:0-22:0', 'Sunday 12:0-20:0']","1","25 Wellesley St E","20","-79.383316","43.665211","M4Y 3B2","Breakfast/Brunch/Comfort"
"Shangrila","1","4","Parkdale","bNynUUb2uYtHGLSD7mS3Bw","['Tuesday 12:0-22:0', 'Wednesday 12:0-22:0', 'Thursday 12:0-22:0', 'Friday 12:0-23:0', 'Saturday 12:0-23:0', 'Sunday 12:0-22:0']","1","1600 Queen Street W","59","-79.4415568","43.6396515","M6R 1A8","Breakfast/Brunch/Comfort"
"Eggsmart","2","2.5","Scarborough","bWQ1lS-dTeLU0UbqFFajIg","['Monday 6:0-15:0', 'Tuesday 6:0-15:0', 'Wednesday 6:0-15:0', 'Thursday 6:0-15:0', 'Friday 6:0-15:0', 'Saturday 6:0-15:0', 'Sunday 6:0-15:0']","1","1961 Kennedy Rd","18","-79.2817211","43.769064","M1P 5A2","Breakfast/Brunch/Comfort"
"Tim Hortons","1","3.5","Mount Pleasant and Davisville","BgftrM9F8Gp7VoCmmX2Guw","","1","2377 Yonge Street","5","-79.3984998","43.7094135","M4P 2C8","Breakfast/Brunch/Comfort"
"Raca Cafe and Bar","2","4.5","Parkdale","Bgf9B9d_2rDQHQvE9TnOZg","['Tuesday 11:0-16:30', 'Tuesday 17:0-23:0', 'Wednesday 11:0-16:30', 'Wednesday 17:0-23:0', 'Thursday 11:0-16:30', 'Thursday 17:0-23:0', 'Friday 11:0-16:30', 'Friday 17:0-23:0', 'Saturday 11:0-16:30', 'Sunday 11:0-16:30']","1","1704 Queen Street W","12","-79.444963","43.638961","M6R 1B3","Breakfast/Brunch/Comfort"
"Harlem Restaurant","2","3","Corktown","Bo3dqwrjRbGFDf3S59HzDQ","['Monday 16:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0', 'Sunday 11:0-23:0']","1","67 Richmond Street E","174","-79.37495117","43.65247433","M5C 1N9","Breakfast/Brunch/Comfort"
"Lola's Kitchen","2","4","Church-Wellesley Village","BxCzy1WOVxOrr_G7V4BIvg","['Monday 11:0-15:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 10:0-15:0', 'Saturday 16:0-22:0', 'Sunday 10:0-15:0']","1","634 Church Street","284","-79.382838","43.6697687","M4Y 2G3","Breakfast/Brunch/Comfort"
"Bloor-Jane","1","3.5","Bloor-West Village","BY9JxpTr9XAHJcgOMccz1A","","1","2434 Bloor Street W","41","-79.4841695","43.6495398","M6S 1P9","Breakfast/Brunch/Comfort"
"Sunny Morning","2","4.5","Etobicoke","B4-2wA8Pj8MQK1Ylymypqg","['Monday 7:0-15:0', 'Tuesday 7:0-15:0', 'Wednesday 7:0-15:0', 'Thursday 7:0-15:0', 'Friday 7:0-15:0', 'Saturday 7:0-15:0', 'Sunday 7:0-15:0']","1","1602 The Queensway, Unit E2","119","-79.54394515","43.61824185","M8Z 1V1","Breakfast/Brunch/Comfort"
"Queen Margherita Pizza - Baby Point","2","3.5","Bloor-West Village","cA9LmSotIsN3C8zCI94--A","['Monday 12:0-22:0', 'Tuesday 12:0-22:0', 'Wednesday 12:0-22:0', 'Thursday 12:0-22:0', 'Friday 12:0-23:0', 'Saturday 12:0-23:0', 'Sunday 12:0-22:0']","1","785 Annette Street","62","-79.4877396","43.6581688","M6S 2E4","Breakfast/Brunch/Comfort"
"Smith","2","3.5","Church-Wellesley Village","cefRDEK5O3t_iUuwnmL27Q","['Tuesday 11:0-14:0', 'Wednesday 11:0-14:0', 'Thursday 11:0-14:0', 'Thursday 17:0-0:0', 'Friday 17:0-0:0', 'Saturday 9:0-16:0', 'Saturday 17:0-0:0', 'Sunday 9:0-16:0']","1","553 Church Street","138","-79.3813287","43.6669924","M4Y 2E2","Breakfast/Brunch/Comfort"
"Cafe Neon","2","4","West Queen West","cfT6rmhWvUnbEqfKXhwxYw","['Monday 8:0-18:0', 'Tuesday 8:0-18:0', 'Wednesday 8:0-18:0', 'Thursday 8:0-18:0', 'Friday 8:0-18:0', 'Saturday 8:0-18:0', 'Sunday 8:0-18:0']","1","1024 Queen Street W","13","-79.4197449","43.6442792","M6J 1H6","Breakfast/Brunch/Comfort"
"Eastside Social","2","4","Leslieville","cIX8h9_IrzU_-4TGXGM0fQ","['Monday 17:30-0:0', 'Tuesday 17:30-0:0', 'Wednesday 17:30-0:0', 'Thursday 17:30-0:0', 'Friday 17:30-1:0', 'Saturday 17:30-1:0']","1","1008 Queen Street E","39","-79.3391867","43.6613875","M4M 1K1","Breakfast/Brunch/Comfort"
"The Senator","2","4","Downtown Core","cQK9M2JAwETQnnBoYyua5A","['Monday 7:30-14:30', 'Tuesday 7:30-21:0', 'Wednesday 7:30-21:0', 'Thursday 7:30-21:0', 'Friday 7:30-21:0', 'Saturday 8:0-14:30', 'Sunday 8:0-14:30']","1","249 Victoria Street","325","-79.3790015","43.6557428","M5B 1T8","Breakfast/Brunch/Comfort"
"Figs Breakfast & Lunch","2","3.5","Corktown","cUvCVDTnYosaf8dir936Ew","['Monday 7:0-16:0', 'Tuesday 7:0-16:0', 'Wednesday 7:0-16:0', 'Thursday 7:0-16:0', 'Friday 7:0-16:0', 'Saturday 7:0-16:0', 'Sunday 7:0-16:0']","1","344 Queen Street E, Unit 4","83","-79.36471336","43.6558148","M5A 1S8","Breakfast/Brunch/Comfort"
"King's Diner","1","4","Upper Beach","cVdcHgCBKM5l9KS9sizQag","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-21:0', 'Saturday 8:0-21:0', 'Sunday 8:0-17:0']","1","906 Kingston Rd","25","-79.2894688","43.6803454","M4E","Breakfast/Brunch/Comfort"
"Bread & Roses Bakery Cafe","1","3.5","Bloor-West Village","c6ZJNNcruSMntRbm_VtbRg","['Monday 7:0-20:0', 'Tuesday 7:0-20:0', 'Wednesday 7:0-20:0', 'Thursday 7:0-20:0', 'Friday 7:0-20:0', 'Saturday 7:0-19:0', 'Sunday 8:0-18:0']","1","2232 Bloor Street W","32","-79.4768455","43.6512819","M6S 1N6","Breakfast/Brunch/Comfort"
"Loaded Pierogi","2","5","Niagara","CB8_BQHSOkQiTCl5em9Xvw","['Monday 11:30-23:0', 'Tuesday 11:30-23:0', 'Wednesday 11:30-23:0', 'Thursday 11:30-0:0', 'Friday 11:30-0:0', 'Saturday 11:30-0:0', 'Sunday 11:30-22:0']","1","839 Queen Street W","3","-79.41001531","43.64584975","M6J 1G4","Breakfast/Brunch/Comfort"
"Greenwood Smokehouse BBQ","2","3.5","Greektown","Cew9RRnuldbqaL3MW6p1wg","['Tuesday 16:0-23:0', 'Wednesday 16:0-23:0', 'Thursday 16:0-23:0', 'Friday 12:0-0:0', 'Saturday 11:0-15:0', 'Saturday 16:30-0:0', 'Sunday 11:0-15:0', 'Sunday 16:30-21:0']","1","673 Danforth Avenue","107","-79.3442872","43.6789975","M4J 1L2","Breakfast/Brunch/Comfort"
"Purple Onion Restaurant","1","3","The Junction","CmGiqR21BH7d6rsoBd-XSw","['Monday 8:30-23:0', 'Tuesday 8:30-23:0', 'Wednesday 8:30-23:0', 'Thursday 8:30-23:0', 'Friday 8:30-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-22:0']","1","2998 Dundas St W","37","-79.4694409","43.6655814","M6P 1Z3","Breakfast/Brunch/Comfort"
"Swiss Chalet Rotisserie & Grill","2","3","The Junction","CPIZ2HxNOiBqpsL3VTFnjQ","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:0-21:30']","1","590 Keele St","10","-79.46737997","43.67148752","M6N 3E2","Breakfast/Brunch/Comfort"
"North Shore Pie","2","4.5","Parkdale","CrfANiUEzY0ZkvhQmtDiSA","['Monday 8:0-19:0', 'Tuesday 8:0-19:0', 'Wednesday 8:0-19:0', 'Thursday 8:0-19:0', 'Friday 8:0-19:0', 'Saturday 8:0-18:0', 'Sunday 9:0-17:0']","1","43 Roncesvalles Avenue","11","-79.4464996","43.6400955","M6R 2K4","Breakfast/Brunch/Comfort"
"Swiss Chalet Rotisserie & Grill","2","2","Brockton Village","CvsTfS2pIWwZbwusZL4x0Q","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0', 'Sunday 11:0-21:30']","1","900 Dufferin St, Unit 3","19","-79.4352469","43.6560132","M6H 4A9","Breakfast/Brunch/Comfort"
"Kalendar","2","3.5","Palmerston","C3PVq7UpeHd6nz1_e-AtkA","['Monday 11:30-23:0', 'Tuesday 11:30-23:0', 'Wednesday 11:30-23:0', 'Thursday 11:30-0:0', 'Friday 11:30-2:0', 'Saturday 10:30-2:0', 'Sunday 10:30-23:0']","1","546 College Street","138","-79.411741","43.6559194","M6G 1B1","Breakfast/Brunch/Comfort"
"Sunny Morning","2","4","Yonge and St. Clair","C_g3n0TGN9IVtwED4WiavA","['Monday 7:0-15:0', 'Tuesday 7:0-15:0', 'Wednesday 7:0-15:0', 'Thursday 7:0-15:0', 'Friday 7:0-15:0', 'Saturday 7:0-15:0', 'Sunday 7:0-15:0']","1","1392 Yonge Street","73","-79.3935545","43.6865257","M4T 1Y5","Breakfast/Brunch/Comfort"
"Maha's","2","4","Leslieville","dAmVTQ6ukuLh4UxTmBoRkg","['Monday 8:0-19:0', 'Tuesday 8:0-19:0', 'Thursday 8:0-19:0', 'Friday 8:0-19:0', 'Saturday 8:0-17:0', 'Sunday 8:0-17:0']","1","226 Greenwood Avenue","189","-79.3285772","43.6716801","M4L 2R2","Breakfast/Brunch/Comfort"
"Duffy's Diner","2","3","Bloordale Village","deXHtVOMmihQ3lD5OV1fKA","","1","1236 Bloor Street W","8","-79.4395818","43.6590187","M6H 1N3","Breakfast/Brunch/Comfort"
"Carver","2","3.5","Entertainment District","dpU5-xuWm4tCbZ1m3yl2Dg","['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0', 'Sunday 11:0-21:0']","1","101 Peter Street","29","-79.3927022","43.6475126","M5V 0G6","Breakfast/Brunch/Comfort"
"Fran's Restaurant","2","3.5","Downtown Core","dp9haMgS5RZ6i1kQq_oS5A","['Monday 0:0-0:0', 'Tuesday 0:0-0:0', 'Wednesday 0:0-0:0', 'Thursday 0:0-0:0', 'Friday 0:0-0:0', 'Saturday 0:0-0:0', 'Sunday 0:0-0:0']","1","20 College Street","234","-79.384068","43.6614505","M5G 1K2","Breakfast/Brunch/Comfort"
"KOS Restaurant","2","3","Kensington Market","dVkQImhIn-9BgYnm1yCUKA","['Monday 9:0-22:0', 'Tuesday 9:0-22:0', 'Wednesday 9:0-22:0', 'Thursday 9:0-22:0', 'Friday 9:0-22:0', 'Saturday 8:0-22:0', 'Sunday 8:0-22:0']","1","61 Bellevue Avenue","60","-79.4033257","43.6548651","M5T 1M7","Breakfast/Brunch/Comfort"
"The Red Lantern","2","3.5","Mount Pleasant and Davisville","d7xjodUIGqFYexZoXEiF4Q","['Monday 11:0-0:0', 'Tuesday 11:0-0:0', 'Wednesday 11:0-0:0', 'Thursday 11:0-1:0', 'Friday 11:0-1:0', 'Saturday 10:0-1:0', 'Sunday 10:0-23:0']","1","228 Merton Street","24","-79.3892086","43.6976825","M4S 1A1","Breakfast/Brunch/Comfort"
"Swiss Chalet Rotisserie & Grill","2","3","Etobicoke","d8p1Lt2t4MNi2YWb9i8DrA","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:0-21:30']","1","1255 The Queensway","20","-79.5239571","43.6203422","M8Z 1S1","Breakfast/Brunch/Comfort"
"Nuit Social","2","4.5","West Queen West","Da6eZFThE9xanUAGNpZxAg","['Monday 17:0-1:0', 'Tuesday 17:0-1:0', 'Wednesday 17:0-1:0', 'Thursday 17:0-2:0', 'Friday 17:0-2:0', 'Saturday 17:0-2:0']","1","1168 Queen Street W","104","-79.4253639","43.6429008","M6J 1J5","Breakfast/Brunch/Comfort"
"Le Petit DÌ©jeuner","2","3.5","Corktown","DizSoX0FqH_EvXSHW6wEIQ","['Monday 8:0-15:0', 'Tuesday 8:0-15:0', 'Wednesday 8:0-21:30', 'Thursday 8:0-21:30', 'Friday 8:0-21:30', 'Saturday 18:0-21:0', 'Sunday 9:0-15:0']","1","191 King Street E","264","-79.3702608","43.6506557","M5A 1J5","Breakfast/Brunch/Comfort"
"Hunters Landing Bar Grill Hub Restaurant","2","3.5","City Place","DIVF4oo86EGupm5CC60sZg","['Monday 11:0-2:0', 'Tuesday 11:0-2:0', 'Wednesday 11:0-2:0', 'Thursday 11:0-2:0', 'Friday 11:0-2:0', 'Saturday 10:0-0:0', 'Sunday 10:0-0:0']","1","82 Fort York Blvd","129","-79.3972232","43.6399996","M5V 4A6","Breakfast/Brunch/Comfort"
"Swiss Chalet Rotisserie & Grill","1","2","Scarborough","DQbbE26lEFq4rEFSaEEhRg","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:0-21:30']","1","853 Milner Ave","13","-79.2338852","43.7903117","M1B 3C3","Breakfast/Brunch/Comfort"
"Saving Grace","2","3.5","Trinity Bellwoods","DQf63-KJ25m-kDIMto614g","['Monday 9:0-15:0', 'Tuesday 9:0-15:0', 'Wednesday 9:0-15:0', 'Thursday 9:0-15:0', 'Friday 9:0-15:0', 'Saturday 10:0-15:0']","1","907 Dundas Street W","141","-79.4124287","43.6508652","M6J 1V9","Breakfast/Brunch/Comfort"
"Swiss Chalet Rotisserie & Grill","2","2","Scarborough","DxzF-hwT3OibWv12hGdkuw","['Monday 11:30-22:0', 'Tuesday 11:30-22:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:0-21:30']","1","2130 Lawrence Ave E","11","-79.2873869","43.747551","M1R 3A6","Breakfast/Brunch/Comfort"
"Saturday Dinette","2","4.5","Riverdale","D4mjIxNRmC7ZTlLFVxSyuQ","","1","807 Gerrard Street  E","63","-79.3452638","43.6670659","M4M 1Y6","Breakfast/Brunch/Comfort"
"Eggsmart","1","2.5","East York","eH4f7_hN8qzamuXBOvVLdg","['Monday 6:0-15:0', 'Tuesday 6:0-15:0', 'Wednesday 6:0-15:0', 'Thursday 6:0-15:0', 'Friday 6:0-15:0', 'Saturday 7:0-15:30', 'Sunday 7:0-15:30']","1","312 O'Connor Drive","5","-79.3425443","43.6949482","M4J 2T9","Breakfast/Brunch/Comfort"
"Kings Corner","1","5","Niagara","ejjrMYFQjsjGYkJCh0PxKg","['Monday 7:0-22:0', 'Tuesday 7:0-22:0', 'Wednesday 7:0-22:0', 'Thursday 7:0-22:0', 'Friday 7:0-3:0', 'Saturday 11:0-3:0', 'Sunday 9:45-22:0']","1","754 King Street W","10","-79.405205","43.6436172","M5V 1N3","Breakfast/Brunch/Comfort"
"Druxy's Famous Deli","2","2.5","Downtown Core","euPGrIZXNhkbNDJe5U5Q1Q","['Monday 6:0-19:30', 'Tuesday 6:0-19:30', 'Wednesday 6:0-19:30', 'Thursday 6:0-19:30', 'Friday 6:0-16:0', 'Saturday 9:0-16:0', 'Sunday 9:0-16:0']","1","Princess Margaret Hospital, 610 University Avenue","7","-79.3906945","43.6581858","M5G 2M9","Breakfast/Brunch/Comfort"
"El Pocho Antojitos Bar","2","4.5","Seaton Village","eYeFOcNJO2iTNPCPi8XAxw","['Monday 17:0-23:0', 'Tuesday 17:0-23:0', 'Wednesday 17:0-23:0', 'Thursday 17:0-23:0', 'Friday 17:0-23:0', 'Saturday 10:30-23:0', 'Sunday 10:30-21:0']","1","2 Follis Avenue","19","-79.4134258","43.6696409","M6G 1S3","Breakfast/Brunch/Comfort"
"Bareburger","2","4","Discovery District","e59uNE07Gf-yrIl4rX3KZw","['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-23:0', 'Sunday 11:0-22:0']","1","111 Dundas Street W","229","-79.3841428","43.6556244","M5G","Breakfast/Brunch/Comfort"
"Rustic Cosmo Cafe","2","3.5","Parkdale","ECPWFe93D_VWHfsnkVBydg","","1","1278 Queen Street W","47","-79.4299737","43.6420723","M6K 1L4","Breakfast/Brunch/Comfort"
"Kadbanu","2","3.5","Trinity Bellwoods","EeOaQqMBor02Mb5k_9IurA","['Tuesday 11:30-16:0', 'Wednesday 11:30-22:0', 'Thursday 11:30-22:0', 'Friday 11:30-22:0', 'Saturday 11:30-22:0', 'Sunday 11:30-16:0']","1","771 Dundas Street W","20","-79.4069317","43.6519395","M6J 1T9","Breakfast/Brunch/Comfort"
"Vino Rosso Bar & Restaurant","2","2","Discovery District","ElFjivhz41XfFiOogtTCvg","['Monday 11:0-15:0', 'Monday 17:0-22:0', 'Tuesday 11:0-15:0', 'Tuesday 17:0-22:0', 'Wednesday 11:0-15:0', 'Wednesday 17:0-22:0', 'Thursday 11:0-15:0', 'Thursday 17:0-22:0', 'Friday 11:0-15:0', 'Friday 17:0-22:0', 'Saturday 17:0-22:0', 'Sunday 10:0-15:0', 'Sunday 17:0-22:0']","1","995 Bay Street","14","-79.3874872","43.665223","M5S 3C4","Breakfast/Brunch/Comfort"
"Baker and Scone","1","4","Wychwood","EL-iUP2pr6aJE2ZRVyNwyA","['Monday 8:0-16:0', 'Tuesday 8:0-17:0', 'Wednesday 8:0-17:0', 'Thursday 8:0-17:0', 'Friday 8:0-17:0', 'Saturday 8:0-17:0', 'Sunday 9:0-16:0']","1","693 St. Clair W","56","-79.4260975","43.6814735","M6C 1B2","Breakfast/Brunch/Comfort"
